Дата,Приход.1,Уход.1,Длительность общая,Длительность раб.дня без обеда,Вых/Будни,id
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:46:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-00349
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 10:35:00,000","2,4333333333333331","2,4333333333333331",Будни,ОРГ1-02013
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:53:00,000","9,7333333333333325","8,7333333333333325",Будни,ОРГ1-01605
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:50:00,000","10,683333333333334","9,6833333333333336",Будни,ОРГ1-01692
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:32:00,000","10,383333333333333","9,3833333333333329",Будни,ОРГ1-02884
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:43:00,000","9,5666666666666664","8,5666666666666664",Будни,ОРГ1-00346
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:53:00,000","9,7333333333333325","8,7333333333333325",Будни,ОРГ1-00948
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:08:00,000","11,983333333333333","10,983333333333333",Будни,ОРГ1-00815
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:46:00,000","11,616666666666665","10,616666666666665",Будни,ОРГ1-02622
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:25:00,000","11,266666666666666","10,266666666666666",Будни,ОРГ1-00901
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 13:33:00,000","5,3999999999999995","5,3999999999999995",Будни,ОРГ1-02719
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:50:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-01674
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:52:00,000","9,7166666666666668","8,7166666666666668",Будни,ОРГ1-02596
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:40:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-01058
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:51:00,000","9,7","8,7",Будни,ОРГ1-00234
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:07:00,000","10,966666666666667","9,9666666666666668",Будни,ОРГ1-02114
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:07:00,000","9,9666666666666668","8,9666666666666668",Будни,ОРГ1-02181
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:16:00,000","10,116666666666665","9,1166666666666654",Будни,ОРГ1-02884
"2021-03-26 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:05:00,000","9,9333333333333336","8,9333333333333336",Будни,ОРГ1-01157
"2021-03-26 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:55:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-01669
"2021-03-29 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 11:25:00,000","3,2666666666666666","3,2666666666666666",Будни,ОРГ1-02091
"2021-03-29 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:01:00,000","9,8666666666666671","8,8666666666666671",Будни,ОРГ1-02723
"2021-03-29 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:56:00,000","9,7833333333333332","8,7833333333333332",Будни,ОРГ1-01669
"2021-03-30 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:39:00,000","9,5","8,5",Будни,ОРГ1-02617
"2021-03-30 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:32:00,000","10,383333333333333","9,3833333333333329",Будни,ОРГ1-01692
"2021-03-31 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:00:00,000","9,85","8,85",Будни,ОРГ1-00564
"2021-03-31 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 16:45:00,000","8,6","7,6",Будни,ОРГ1-02628
"2021-03-31 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 11:35:00,000","3,4333333333333331","3,4333333333333331",Будни,ОРГ1-00365
"2021-03-31 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:52:00,000","9,7166666666666668","8,7166666666666668",Будни,ОРГ1-00938
"2021-03-31 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:57:00,000","9,7999999999999989","8,7999999999999989",Будни,ОРГ1-02183
"2021-03-31 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:55:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-01210
"2021-04-01 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:18:00,000","10,15","9,15",Будни,ОРГ1-01467
"2021-04-01 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 13:42:00,000","5,55","5,55",Будни,ОРГ1-02719
"2021-04-01 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:07:00,000","9,9666666666666668","8,9666666666666668",Будни,ОРГ1-00938
"2021-04-01 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:28:00,000","11,316666666666666","10,316666666666666",Будни,ОРГ1-00915
"2021-04-01 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:39:00,000","9,5","8,5",Будни,ОРГ1-00991
"2021-04-02 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:16:00,000","11,116666666666665","10,116666666666665",Будни,ОРГ1-02651
"2021-04-02 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:20:00,000","9,1833333333333336","8,1833333333333336",Будни,ОРГ1-00404
"2021-04-02 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:30:00,000","9,35","8,35",Будни,ОРГ1-01858
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:41:00,000","9,5333333333333332","8,5333333333333332",Будни,ОРГ1-01184
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:44:00,000","9,5833333333333321","8,5833333333333321",Будни,ОРГ1-00938
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:44:00,000","11,583333333333332","10,583333333333332",Будни,ОРГ1-00991
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:40:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-00090
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 13:15:00,000","5,1","5,1",Будни,ОРГ1-01490
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:15:00,000","10,1","9,1",Будни,ОРГ1-02884
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:48:00,000","9,65","8,65",Будни,ОРГ1-00830
"2021-04-05 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:01:00,000","9,8666666666666671","8,8666666666666671",Будни,ОРГ1-01749
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:35:00,000","12,433333333333334","11,433333333333334",Будни,ОРГ1-00322
"2021-03-19 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:12:00,000","10,049999999999999","9,0499999999999989",Будни,ОРГ1-02695
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:19:00,000","10,166666666666666","9,1666666666666661",Будни,ОРГ1-02695
"2021-03-16 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:25:00,000","10,266666666666666","9,2666666666666657",Будни,ОРГ1-00002
"2021-03-18 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 10:37:00,000","2,4666666666666668","2,4666666666666668",Будни,ОРГ1-01169
"2021-03-19 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:37:00,000","10,466666666666667","9,4666666666666668",Будни,ОРГ1-00049
"2021-03-22 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:10:00,000","11,016666666666666","10,016666666666666",Будни,ОРГ1-00757
"2021-03-22 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:29:00,000","10,333333333333332","9,3333333333333321",Будни,ОРГ1-00418
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:46:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-06006
"2021-03-23 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:44:00,000","9,5833333333333321","8,5833333333333321",Будни,ОРГ1-00027
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:17:00,000","10,133333333333333","9,1333333333333329",Будни,ОРГ1-00124
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 13:46:00,000","5,6166666666666663","5,6166666666666663",Будни,ОРГ1-03119
"2021-03-24 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:20:00,000","11,183333333333334","10,183333333333334",Будни,ОРГ1-00109
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:20:00,000","11,183333333333334","10,183333333333334",Будни,ОРГ1-05249
"2021-03-25 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:51:00,000","11,7","10,7",Будни,ОРГ1-00109
"2021-03-26 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:52:00,000","9,7166666666666668","8,7166666666666668",Будни,ОРГ1-06131
"2021-03-26 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:50:00,000","11,683333333333334","10,683333333333334",Будни,ОРГ1-03121
"2021-03-26 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:54:00,000","9,75","8,75",Будни,ОРГ1-01045
"2021-03-29 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:18:00,000","11,15","10,15",Будни,ОРГ1-02499
"2021-03-29 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:24:00,000","12,25","11,25",Будни,ОРГ1-03121
"2021-03-29 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:35:00,000","10,433333333333334","9,4333333333333336",Будни,ОРГ1-00049
"2021-03-30 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:50:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-01045
"2021-03-30 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:11:00,000","9,0333333333333332","8,0333333333333332",Будни,ОРГ1-00418
"2021-03-30 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:45:00,000","9,6","8,6",Будни,ОРГ1-04563
"2021-04-01 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:25:00,000","12,266666666666666","11,266666666666666",Будни,ОРГ1-00109
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:27:00,000","10,299999999999999","9,2999999999999989",Будни,ОРГ1-04561
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 13:02:00,000","4,8833333333333329","4,8833333333333329",Будни,ОРГ1-01097
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:48:00,000","9,65","8,65",Будни,ОРГ1-00672
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:16:00,000","12,116666666666665","11,116666666666665",Будни,ОРГ1-02666
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:51:00,000","9,7","8,7",Будни,ОРГ1-03161
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:10:00,000","10,016666666666666","9,0166666666666657",Будни,ОРГ1-02716
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:42:00,000","9,5499999999999989","8,5499999999999989",Будни,ОРГ1-00142
"2021-04-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:57:00,000","9,7999999999999989","8,7999999999999989",Будни,ОРГ1-01577
"2021-04-07 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:36:00,000","10,45","9,45",Будни,ОРГ1-02116
"2021-04-07 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:40:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-01405
"2021-04-07 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:16:00,000","10,116666666666665","9,1166666666666654",Будни,ОРГ1-02528
"2021-04-07 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:57:00,000","10,799999999999999","9,7999999999999989",Будни,ОРГ1-02114
"2021-04-07 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:39:00,000","10,5","9,5",Будни,ОРГ1-02884
"2021-04-08 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:25:00,000","12,266666666666666","11,266666666666666",Будни,ОРГ1-00322
"2021-04-08 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:10:00,000","10,016666666666666","9,0166666666666657",Будни,ОРГ1-00214
"2021-04-08 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:30:00,000","10,35","9,35",Будни,ОРГ1-00296
"2021-04-08 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:00:00,000","9,85","8,85",Будни,ОРГ1-02529
"2021-04-08 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 20:05:00,000","11,933333333333334","10,933333333333334",Будни,ОРГ1-01957
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:41:00,000","9,5333333333333332","8,5333333333333332",Будни,ОРГ1-00150
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:59:00,000","9,8333333333333321","8,8333333333333321",Будни,ОРГ1-01157
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:30:00,000","9,35","8,35",Будни,ОРГ1-00034
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 16:53:00,000","8,7333333333333325","7,7333333333333325",Будни,ОРГ1-01846
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:54:00,000","10,75","9,75",Будни,ОРГ1-02884
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:32:00,000","10,383333333333333","9,3833333333333329",Будни,ОРГ1-00100
"2021-04-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:55:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-01390
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:28:00,000","10,316666666666666","9,3166666666666664",Будни,ОРГ1-04561
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:51:00,000","9,7","8,7",Будни,ОРГ1-01971
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:20:00,000","10,183333333333334","9,1833333333333336",Будни,ОРГ1-02116
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:54:00,000","11,75","10,75",Будни,ОРГ1-02752
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:39:00,000","9,5","8,5",Будни,ОРГ1-00089
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:23:00,000","10,233333333333333","9,2333333333333325",Будни,ОРГ1-00090
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:28:00,000","10,316666666666666","9,3166666666666664",Будни,ОРГ1-05859
"2021-04-12 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:39:00,000","9,5","8,5",Будни,ОРГ1-00275
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:17:00,000","10,133333333333333","9,1333333333333329",Будни,ОРГ1-00296
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:43:00,000","9,5666666666666664","8,5666666666666664",Будни,ОРГ1-00804
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:39:00,000","11,5","10,5",Будни,ОРГ1-02499
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:41:00,000","9,5333333333333332","8,5333333333333332",Будни,ОРГ1-00581
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:54:00,000","9,75","8,75",Будни,ОРГ1-00222
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:04:00,000","10,916666666666666","9,9166666666666661",Будни,ОРГ1-01957
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:06:00,000","10,95","9,95",Будни,ОРГ1-02179
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:40:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-01325
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:42:00,000","9,5499999999999989","8,5499999999999989",Будни,ОРГ1-01634
"2021-04-13 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:06:00,000","9,95","8,95",Будни,ОРГ1-06006
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 19:38:00,000","11,483333333333333","10,483333333333333",Будни,ОРГ1-00179
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:09:00,000",10,9,Будни,ОРГ1-02159
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 11:02:00,000","2,8833333333333333","2,8833333333333333",Будни,ОРГ1-00008
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:58:00,000","10,816666666666666","9,8166666666666664",Будни,ОРГ1-02366
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:04:00,000","9,9166666666666661","8,9166666666666661",Будни,ОРГ1-02116
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:55:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-00672
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:30:00,000","9,35","8,35",Будни,ОРГ1-00148
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:12:00,000","10,049999999999999","9,0499999999999989",Будни,ОРГ1-01181
"2021-04-14 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 18:39:00,000","10,5","9,5",Будни,ОРГ1-04036
"2021-03-01 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:19:00,000","10,1","9,1",Будни,ОРГ1-00781
"2021-03-01 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:43:00,000","9,5","8,5",Будни,ОРГ1-01231
"2021-03-01 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:44:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-01899
"2021-03-01 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:54:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-01263
"2021-03-01 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:53:00,000","9,6666666666666661","8,6666666666666661",Будни,ОРГ1-02154
"2021-03-02 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 19:03:00,000","10,833333333333332","9,8333333333333321",Будни,ОРГ1-00784
"2021-03-02 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:59:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-00564
"2021-03-02 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:43:00,000","9,5","8,5",Будни,ОРГ1-01635
"2021-03-03 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:11:00,000","9,9666666666666668","8,9666666666666668",Будни,ОРГ1-00948
"2021-03-03 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:01:00,000","9,7999999999999989","8,7999999999999989",Будни,ОРГ1-00028
"2021-03-03 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:24:00,000","10,183333333333334","9,1833333333333336",Будни,ОРГ1-01184
"2021-03-03 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:46:00,000","9,5499999999999989","8,5499999999999989",Будни,ОРГ1-00049
"2021-03-04 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:42:00,000","9,4833333333333325","8,4833333333333325",Будни,ОРГ1-01058
"2021-03-04 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:16:00,000","10,049999999999999","9,0499999999999989",Будни,ОРГ1-00753
"2021-03-04 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 19:51:00,000","11,633333333333333","10,633333333333333",Будни,ОРГ1-01957
"2021-03-04 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:15:00,000","10,033333333333333","9,0333333333333332",Будни,ОРГ1-01945
"2021-03-05 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 15:36:00,000","7,3833333333333329","6,3833333333333329",Будни,ОРГ1-02651
"2021-03-05 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 18:05:00,000","9,8666666666666671","8,8666666666666671",Будни,ОРГ1-02635
"2021-03-05 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 16:25:00,000","8,2","7,1999999999999993",Будни,ОРГ1-00939
